Date	Time	Open	High	Low	Close	Volume
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12533978.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12533978.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12533978.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12534147.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12534147.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534316.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534316.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534316.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534316.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534485.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534608.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534608.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534777.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534777.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534777.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534946.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12534946.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12534960.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535129.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535129.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535298.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535298.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535298.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535298.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535467.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535722.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535722.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535891.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5887	12535891.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12545891.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12546060.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12546060.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12546229.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5886	12546229.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546262.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546262.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546262.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546431.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546431.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546431.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546431.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546431.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546600.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546600.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546769.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5885	12546769.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12547618.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12547787.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12547787.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549377.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549377.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549546.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549546.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549546.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549715.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549715.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549715.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549884.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12549884.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550184.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550184.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550353.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550522.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550522.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550522.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550691.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12550860.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551029.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551029.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551029.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551029.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551029.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551198.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551198.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551367.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551367.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551367.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551536.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12551536.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12555168.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555337.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555337.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555337.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555337.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555506.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555506.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555506.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555675.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555675.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12555717.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560390.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560390.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560390.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560390.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560559.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560559.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560559.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560728.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12560728.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12561325.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12561325.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561494.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561663.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561663.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561663.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561663.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561663.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561832.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561832.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561832.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12561832.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562001.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562094.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562094.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562263.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562263.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562263.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562263.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562263.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562432.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562432.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562601.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562601.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562601.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562780.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562780.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562780.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562805.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562805.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562974.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562974.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12562974.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12563143.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12563143.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12563143.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12563143.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12563143.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12563401.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12563401.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12563401.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12563401.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12565537.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12566151.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12566151.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12566320.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12566320.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12569716.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12569911.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12569911.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12570378.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12570378.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12570717.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12570717.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12570727.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575705.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12575874.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12575909.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12575909.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12575909.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12575909.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12576194.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12576194.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12576194.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585536.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12585548.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12586786.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12587300.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12587300.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12597066.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12598105.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12598105.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12598105.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12598105.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12598105.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609465.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12609499.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610509.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610509.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610509.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610664.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610664.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12610764.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610779.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610779.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12610779.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12611845.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12612183.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12612183.6
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12612212.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12612212.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12631465.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12631465.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12631516.8
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12631711.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5883	12632585.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5884	12632597.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632618.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632618.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632618.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632824.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632824.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12632824.7
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12633737.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5882	12633737.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12635345.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12635345.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12635345.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12676646.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5881	12676646.4
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12676732.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677582.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677582.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677582.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677582.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677582.2
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677668.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677668.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677668.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677668.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677849.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677849.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12677849.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12678172.5
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679187.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679187.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679187.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679187.3
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679330.9
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679340.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.5879	12679440.1
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
16/02/2024	15:00:00	0.5908	0.591	0.5821	0.588	12679467.0
